,TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I,Wheel_Speed,Power,Incremental_Energy,Total_Energy,adjusted_time_ms,time_on_video
3938,1718634565886.992,22.5,514.69,562.688,3.57691,4.3336176497823615,1840.9998079000002,16.5689982711,12558.490625059188,33167029.102405313,552:47.03
3939,1718634565895.992,22.5,515.531,536.47,3.37702,4.13169618079423,1740.95849762,15.668626478579998,12574.159251537769,33167036.820678513,552:47.04
3940,1718634565904.9917,24.0312,515.99,517.899,3.20738,3.988669115397228,1654.9760062,14.894784055799999,12589.054035593568,33167044.538951714,552:47.04
3941,1718634565913.9915,22.0706,515.5,517.437,3.06204,3.98511095998215,1578.48162,14.206334579999998,12603.260370173568,33167052.257224914,552:47.05
3942,1718634565922.9912,20.7,515.888,529.319,2.97056,4.0766217882114955,1532.47625728,13.792286315519998,12617.052656489088,33167059.975498114,552:47.06
3943,1718634565931.9907,23.0298,516.034,549.309,2.98727,4.230577473811952,1541.53288718,13.87379598462,12630.926452473708,33167067.693771318,552:47.07
3944,1718634565940.9907,24.2,515.29,571.09,3.004,4.398326787872159,1547.9311599999999,13.931380439999998,12644.857832913709,33167075.412044518,552:47.08
3945,1718634565949.9905,24.2,515.41,590.535,3.37876,4.548085082344437,1741.4466916,15.673020224399998,12660.530853138109,33167083.130317718,552:47.08
3946,1718634565958.99,24.2,515.068,598.446,3.7539000000000002,4.609012717601327,1933.5137652,17.4016238868,12677.93247702491,33167090.848590918,552:47.09
3947,1718634565967.9895,24.2,513.956,586.912,3.78877,4.520182058385936,1947.26107412,17.52534966708,12695.457826691989,33167098.566864118,552:47.10
3948,1718634565976.9895,24.2,514.154,563.586,3.78063,4.340533718099981,1943.82603702,17.49443433318,12712.95226102517,33167106.285137318,552:47.11
3949,1718634565985.9893,23.6011,515.487,535.369,3.59589,4.1232166805518045,1853.6345484299998,16.682710935869995,12729.634971961039,33167114.00341052,552:47.11
3950,1718634565994.989,23.4331,516.311,516.457,3.2691999999999997,3.97756335758653,1687.9239212,15.191315290799999,12744.826287251839,33167121.72168372,552:47.12
3951,1718634566003.9888,23.5,516.289,516.434,3.04069,3.977386219979285,1569.87479941,14.128873194689998,12758.955160446529,33167129.43995692,552:47.13
3952,1718634566012.9883,23.3669,514.593,532.748,3.00964,4.1030306949610695,1548.7396765199999,13.938657088679998,12772.893817535209,33167137.15823012,552:47.14
3953,1718634566021.9883,23.3,513.688,559.073,3.00987,4.305776238904641,1546.13410056,13.915206905039998,12786.809024440248,33167144.876503322,552:47.14
3954,1718634566030.988,23.3,513.778,583.085,3.26366,4.49070790086753,1676.79670748,15.091170367319998,12801.900194807567,33167152.594776522,552:47.15
3955,1718634566039.9875,23.3,513.933,599.205,3.5174600000000003,4.614858258640384,1807.73877018,16.26964893162,12818.169843739188,33167160.313049722,552:47.16
3956,1718634566048.9875,24.0318,513.978,598.35,3.68179,4.60827336063196,1892.3590606199998,17.031231545579995,12835.201075284767,33167168.031322923,552:47.17
3957,1718634566057.9873,23.2691,514.022,582.471,3.8347800000000003,4.48597909691762,1971.1612851600003,17.74045156644,12852.941526851208,33167175.749596123,552:47.18
3958,1718634566066.987,22.7,514.089,557.376,3.72373,4.292706564144061,1914.3286319700003,17.228957687730002,12870.170484538938,33167183.467869323,552:47.18
3959,1718634566075.9868,23.4317,514.332,531.81,3.40021,4.095806561239546,1748.83680972,15.739531287479998,12885.910015826417,33167191.186142523,552:47.19
3960,1718634566084.9863,23.8,515.487,520.892,3.17216,4.01172010924426,1635.20724192,14.716865177279997,12900.626881003698,33167198.904415723,552:47.20
3961,1718634566093.9863,23.8,515.812,526.094,3.0641599999999998,4.051784015021827,1580.53049792,14.224774481279999,12914.851655484978,33167206.622688923,552:47.21
3962,1718634566102.986,23.8,515.389,547.62,3.03452,4.217569412132153,1563.9582282800002,14.07562405452,12928.927279539497,33167214.340962127,552:47.21
3963,1718634566111.9858,24.3321,514.691,576.512,3.28156,4.440085053371191,1688.98939796,15.200904581639998,12944.128184121137,33167222.059235327,552:47.22
3964,1718634566120.9856,24.6,515.308,601.187,3.529,4.630122899403771,1818.5219319999999,16.366697388,12960.494881509137,33167229.777508527,552:47.23
3965,1718634566129.985,23.8685,515.923,613.216,3.72892,4.722765867992459,1923.83559316,17.314520338439998,12977.809401847577,33167237.495781727,552:47.24
3966,1718634566138.985,23.6995,515.478,605.584,3.92917,4.6639869889277925,2025.4006932599998,18.228606239339996,12996.038008086916,33167245.214054927,552:47.25
3967,1718634566147.9846,23.8,514.58,583.046,3.82208,4.490407537098725,1966.7659264000001,17.7008933376,13013.738901424516,33167252.932328127,552:47.25
