,TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I,Wheel_Speed,Power,Incremental_Energy,Total_Energy,adjusted_time_ms,time_on_video
15108,1718634666414.1343,34.7,505.639,1193.97,9.64628,9.19552125744755,4877.535372920001,43.89781835628,202686.00486063582,31762864.051800605,529:22.86
15109,1718634666423.1335,35.5357,504.326,1178.39,9.601299999999998,9.075529782627386,4842.185223799999,43.57966701419999,202729.58452765,31762872.920584235,529:22.87
15110,1718634666432.1335,37.1,502.705,1170.0,9.695350000000001,9.010913064158759,4873.900921750001,43.865108295750005,202773.44963594576,31762881.789367866,529:22.88
15111,1718634666441.1333,38.3185,502.756,1172.13,9.79655,9.027317546916587,4925.274291799999,44.327468626199995,202817.77710457196,31762890.6581515,529:22.89
15112,1718634666450.133,40.9481,503.758,1183.5,10.373899999999999,9.114885137975975,5225.935116199999,47.03341604579999,202864.81052061776,31762899.52693513,529:22.90
15113,1718634666459.1328,41.6,502.779,1202.27,10.9512,9.259444828757394,5506.0333848,49.55430046319999,202914.36482108096,31762908.395718765,529:22.91
15114,1718634666468.1323,42.2265,500.531,1217.66,11.5479,9.37797299290902,5780.0819349,52.0207374141,202966.38555849507,31762917.264502395,529:22.92
15115,1718634666477.1323,43.4,498.961,1221.34,12.1496,9.406315010068084,6062.1765656,54.559589090399996,203020.94514758547,31762926.133286025,529:22.93
15116,1718634666486.132,43.4,500.226,1212.21,12.487200000000001,9.335999081627255,6246.422107200001,56.217798964800004,203077.16294655026,31762935.00206966,529:22.94
15117,1718634666495.1318,43.4,501.529,1195.26,12.5137,9.205456366723418,6275.9834473,56.4838510257,203133.64679757596,31762943.87085329,529:22.94
15118,1718634666504.1316,43.8175,501.205,1176.92,12.472299999999999,9.064208379033953,6251.179121499999,56.260612093499994,203189.90740966945,31762952.739636924,529:22.95
15119,1718634666513.131,45.2263,500.497,1165.82,12.211799999999998,8.978720229450909,6111.969264599999,55.00772338139999,203244.91513305085,31762961.608420555,529:22.96
15120,1718634666522.131,46.4,499.91,1163.66,12.008299999999998,8.962084697640154,6003.069253,54.02762327699999,203298.94275632786,31762970.477204185,529:22.97
15121,1718634666531.1309,46.2609,502.153,1173.02,12.2021,9.034172002153424,6127.3211213,55.1458900917,203354.08864641955,31762979.34598782,529:22.98
15122,1718634666540.1306,46.0,501.574,1190.5,12.3958,9.168796583658976,6217.4109892,55.95669890279999,203410.04534532235,31762988.21477145,529:22.99
15123,1718634666549.1304,45.7913,499.963,1207.84,12.7096,9.302342936250867,6354.3297448,57.1889677032,203467.23431302555,31762997.083555084,529:23.00
15124,1718634666558.13,45.4,498.845,1217.71,13.0549,9.378358074663899,6512.3715905,58.611344314499995,203525.84565734005,31763005.952338714,529:23.01
15125,1718634666567.13,45.1218,498.41,1219.29,13.089,9.39052665811806,6523.6884900000005,58.71319641,203584.55885375006,31763014.821122345,529:23.01
15126,1718634666576.1296,44.6,501.008,1216.29,12.9774,9.367421752825347,6501.781219199999,58.51603097279999,203643.07488472285,31763023.68990598,529:23.02
15127,1718634666585.1292,44.3218,502.047,1213.76,12.7959,9.347936616028491,6424.1432073000005,57.8172888657,203700.89217358857,31763032.55868961,529:23.03
15128,1718634666594.1292,43.1046,502.295,1213.0,12.5319,9.342083373354336,6294.7107105000005,56.6523963945,203757.54456998306,31763041.427473243,529:23.04
15129,1718634666603.129,41.8,502.363,1211.11,12.274899999999999,9.327527283019927,6166.4555887,55.498100298299995,203813.04267028137,31763050.296256874,529:23.05
15130,1718634666612.1284,41.8695,501.387,1202.64,12.067,9.262294433743495,6050.236929,54.45213236099999,203867.49480264238,31763059.165040508,529:23.06
15131,1718634666621.128,42.0,500.842,1193.58,11.8591,9.192517619759496,5939.535362199999,53.45581825979999,203920.95062090218,31763068.03382414,529:23.07
15132,1718634666630.128,41.5134,501.607,1190.89,11.548,9.171800221347029,5792.5576360000005,52.133018724,203973.0836396262,31763076.90260777,529:23.08
15133,1718634666639.1277,40.6,502.293,1201.96,11.2258,9.257057321877147,5638.6407594,50.7477668346,204023.83140646078,31763085.771391403,529:23.09
15134,1718634666648.1274,40.6,500.898,1225.33,11.184299999999999,9.437044534107393,5602.193501399999,50.41974151259999,204074.25114797338,31763094.640175033,529:23.09
15135,1718634666657.1272,39.8008,500.002,1256.56,11.274299999999998,9.677566598204555,5637.1725486,50.73455293739999,204124.9857009108,31763103.508958668,529:23.10
15136,1718634666666.1267,38.3,500.851,1282.89,11.5007,9.880350650323617,5760.1370957,51.8412338613,204176.8269347721,31763112.377742298,529:23.11
15137,1718634666675.1267,37.3272,499.967,1283.09,11.8881,9.88189097734313,5943.6576927,53.49291923429999,204230.3198540064,31763121.24652593,529:23.12
15138,1718634666684.1265,35.5,502.084,1251.48,11.9754,9.638442291908891,6012.656733600001,54.113910602400004,204284.4337646088,31763130.115309563,529:23.13
15139,1718634666693.1262,35.5,503.425,1198.01,11.0925,9.226635863241738,5584.2418124999995,50.25817631249999,204334.6919409213,31763138.984093193,529:23.14
15140,1718634666702.126,35.5,504.847,1149.62,10.209700000000002,8.85395374087025,5154.3364159,46.3890277431,204381.0809686644,31763147.852876827,529:23.15
15141,1718634666711.1255,35.9862,504.693,1132.31,9.329049999999999,8.720638437331285,4708.306231649999,42.37475608484999,204423.45572474925,31763156.721660458,529:23.16
15142,1718634666720.1255,36.9,503.889,1152.68,8.44842,8.87752074426882,4257.06590538,38.31359314842,204461.76931789768,31763165.590444088,529:23.17
15143,1718634666729.1252,37.1084,504.264,1195.33,8.91589,9.205995481180246,4495.96235496,40.46366119464,204502.2329790923,31763174.459227722,529:23.17
15144,1718634666738.125,35.3125,503.382,1240.97,9.73802,9.557498107033414,4901.943983640001,44.11749585276,204546.35047494507,31763183.328011353,529:23.18
15145,1718634666747.1248,31.2,502.669,1272.12,10.1706,9.79740404032277,5112.4453314,46.0120079826,204592.36248292765,31763192.196794987,529:23.19
15146,1718634666756.1245,31.5819,501.647,1273.57,10.3086,9.808571411214247,5171.2782642,46.541504377799995,204638.90398730544,31763201.065578617,529:23.20
15147,1718634666765.1243,32.3,502.154,1246.79,10.3076,9.60232162330128,5176.0025704,46.5840231336,204685.48801043903,31763209.934362248,529:23.21
15148,1718634666774.124,32.5777,503.796,1207.56,9.85669,9.300186478423548,4965.76099524,44.69184895716,204730.1798593962,31763218.80314588,529:23.22
15149,1718634666783.1235,33.1,505.306,1171.34,9.40631,9.021233255189504,4753.06488086,42.77758392774,204772.95744332392,31763227.671929512,529:23.23
15150,1718634666792.1233,34.3493,504.693,1153.24,8.992809999999999,8.881833659923458,4538.608257329999,40.84747431596999,204813.80491763988,31763236.540713146,529:23.24
15151,1718634666801.123,36.2142,503.488,1160.13,8.57929,8.934897925745728,4319.56956352,38.87612607168,204852.68104371155,31763245.409496777,529:23.25
15152,1718634666810.1228,35.3,502.658,1187.78,8.92321,9.14784813619358,4485.32289218,40.367906029619995,204893.04894974118,31763254.27828041,529:23.25
15153,1718634666819.1223,35.3694,502.648,1219.37,9.3489,9.391142788925865,4699.205887200001,42.2928529848,204935.34180272598,31763263.14706404,529:23.26
15154,1718634666828.1223,35.5,503.911,1243.07,9.88156,9.573671540738314,4979.42678116,44.81484103044,204980.1566437564,31763272.01584767,529:23.27
15155,1718634666837.122,35.5,503.088,1251.11,10.4645,9.63559268692279,5264.564376,47.381079383999996,205027.5377231404,31763280.884631306,529:23.28
15156,1718634666846.1218,35.5,502.447,1239.81,10.8316,9.548564210320231,5442.3049252,48.9807443268,205076.51846746722,31763289.753414936,529:23.29
15157,1718634666855.1216,35.0144,502.859,1218.76,10.4991,9.386444791516348,5279.5669269,47.5161023421,205124.03456980933,31763298.62219857,529:23.30
15158,1718634666864.121,34.1,503.794,1204.76,10.130799999999999,9.278621900150346,5103.836255199999,45.93452629679999,205169.96909610613,31763307.4909822,529:23.31
15159,1718634666873.121,34.3774,504.194,1208.71,9.511239999999999,9.309043358785756,4795.51014056,43.15959126503999,205213.12868737118,31763316.35976583,529:23.32
